ID,CREATED,DESCRIPTION,CHALLENGE,LENGTH(DESCRIPTION)
11012,2019+AC0-01+AC0-04 21:24:36.029,+ACI-This could be used to +ACIAIg-see+ACIAIg- inside your refrigerator without opening the door and letting the cold out.+ACI-,cc19 c3 fabric display,103
10655,2018+AC0-12+AC0-19 14:00:49.863,Touch display on a mug or cup would be great. It would be able to tell you the temperature of the water.,cc19 c3 fabric display,104
10916,2019+AC0-01+AC0-03 14:09:44.746,Allowing sick or infirm people to attend social functions by being displayed on another person's shirt.,cc19 c3 fabric display,104
10713,2018+AC0-12+AC0-19 14:47:38.465,+ACI-People could control things in their hospital beds easier, by having the touch display on their blankets.+ACI-,cc19 c3 fabric display,105
10737,2018+AC0-12+AC0-19 15:29:03.176,Fabric could be put on the outside of a home and various types of Holiday decorations could be displayed.,cc19 c3 fabric display,105
10917,2019+AC0-01+AC0-03 14:12:04.281,Video yearbooks for high school where each student can record a greeting and display it on the last day.,cc19 c3 fabric display,105
10919,2019+AC0-01+AC0-03 14:21:38.241,Use shirts with the display to put on mannequins on clothing stores to further customize fashion choices.,cc19 c3 fabric display,105
10907,2019+AC0-01+AC0-03 13:30:46.091,Some really interesting interior designs could be done when the fabric can change to suit the new trends.,cc19 c3 fabric display,105
10699,2018+AC0-12+AC0-19 14:30:53.642,A shirt that a company pays someone to wear so they can make money and it shows commercials of that company,cc19 c3 fabric display,107
10845,2018+AC0-12+AC0-19 18:55:41.625,A fabric display on your curtains that could give you images of weather outside and temps inside your home.,cc19 c3 fabric display,107
10955,2019+AC0-01+AC0-03 14:57:37.711,The fabric could be used in robotics. To provide a facial screen on the robot for people to interact with. ,cc19 c3 fabric display,107
11006,2019+AC0-01+AC0-04 21:12:14.612,COvering a wall in this fabric could eliminate the need for having a projector screen or even a television.,cc19 c3 fabric display,107
10780,2018+AC0-12+AC0-19 17:15:01.505,The connector is compatible with all phone models. the connector would come as a universal size to fit all. ,cc19 c3 fabric display,108
10869,2019+AC0-01+AC0-03 13:18:04.527,This could be used when advertising any kind of retail item to show scrolling marquees of marketing pitches.,cc19 c3 fabric display,108
10930,2019+AC0-01+AC0-03 14:46:06.748,This could be used at a restaurant for the waiters and waitresses to use to display specials or other items.,cc19 c3 fabric display,108
10686,2018+AC0-12+AC0-19 14:23:47.217,+ACI-Having it attached on seats of taxis, so people can look up directions, tourist destinations or to translate.+ACI-,cc19 c3 fabric display,109
10705,2018+AC0-12+AC0-19 14:33:39.674,+ACI-An interactive display on a shirt that acts as an interface for productivity tasks, video watching, and games+ACI-,cc19 c3 fabric display,109
10888,2019+AC0-01+AC0-03 13:24:02.039,This could eliminate the need for computer monitors and have multiple large screens of any size to work with.,cc19 c3 fabric display,109
10928,2019+AC0-01+AC0-03 14:45:09.638,+ACI-The ability to use the fabric as an interface could be built into car seats, changing colors and visual styles+ACI-,cc19 c3 fabric display,110
10924,2019+AC0-01+AC0-03 14:38:18.488,Camouflage would be tweaked to help hide better in every environment and the ability to change at any moment. ,cc19 c3 fabric display,111
10938,2019+AC0-01+AC0-03 14:49:30.181,Make the inside of a building look like the outside in a park to help concentration and keep good mental health,cc19 c3 fabric display,111
10715,2018+AC0-12+AC0-19 14:48:47.312,It might be interesting to be able to use tablecloths for the purposes of displaying a recipe at a dinner party.,cc19 c3 fabric display,112
10812,2018+AC0-12+AC0-19 17:41:19.507,people can make scary halloween decorations  by putting this fabric on their windows and displaying scary images,cc19 c3 fabric display,112
10937,2019+AC0-01+AC0-03 14:48:56.726,Athletes could use this to flash there goals or stats during a game or to show sponsor videos on their uniform.,cc19 c3 fabric display,112
10892,2019+AC0-01+AC0-03 13:25:23.638,Would be great as table cloths for restaurants where the menu is on the table and ordering can be done by touch.,cc19 c3 fabric display,112
10718,2018+AC0-12+AC0-19 14:51:33.687,Instead of needing tons of screens/monitors in airports this could be used to display messages on fabric instead.,cc19 c3 fabric display,113
10739,2018+AC0-12+AC0-19 15:32:28.116,Soft fabric displays could be used in the backseats of vehicles to allow children to watch videos when traveling.,cc19 c3 fabric display,113
10736,2018+AC0-12+AC0-19 15:28:05.303,Fabric billboards could be created to show different advertisements for various lengths of time throughout the day.,cc19 c3 fabric display,115
10800,2018+AC0-12+AC0-19 17:29:14.014,It could be a fantastic way to create camouflage clothing that really adapts to the environment the clothes are in.,cc19 c3 fabric display,115
10896,2019+AC0-01+AC0-03 13:26:27.239,A voice to text sleeve that records everything that is said and can be scrolled up and down the inside of your arm.,cc19 c3 fabric display,115
10935,2019+AC0-01+AC0-03 14:48:07.394,This could be used in vehicles to turn the backs of seats or ceilings into screens for games or for movie watching.,cc19 c3 fabric display,115
10961,2019+AC0-01+AC0-03 15:01:13.936,this could be used to make better camouflage for both troops and vehicles  by projecting the environment onto them.,cc19 c3 fabric display,115
10980,2019+AC0-01+AC0-03 15:43:58.832,Business could take their product out on street and show video of product in use while physically showing product.,cc19 c3 fabric display,115
11044,2019+AC0-01+AC0-04 22:55:48.032,Touch screen fabric could be used to simulate windows in rooms such as cabins on cruise ships that have no windows.,cc19 c3 fabric display,115
10796,2018+AC0-12+AC0-19 17:23:33.659,pop up shops or swap meets can easily display their signs without a physical board that requires a long set up time,cc19 c3 fabric display,116
10712,2018+AC0-12+AC0-19 14:47:15.281,Someone could have some sort of fabric attached to their ceiling and it could broadcast videos on it to watch in bed.,cc19 c3 fabric display,117
10741,2018+AC0-12+AC0-19 15:34:45.465,+ACI-Large fabric displays could be used in halftime shows at football games, similar to the way the flag is now displayed.+ACI-,cc19 c3 fabric display,118
10666,2018+AC0-12+AC0-19 14:14:48.814,i think it could be use to see if a article of fabric/clothing is dirty or if its need cleaning and needs to be washed.,cc19 c3 fabric display,119
10982,2019+AC0-01+AC0-04 19:48:43.251,Use in hospital areas that treat different patients. You can put in a private area to display the patients information.,cc19 c3 fabric display,119
10837,2018+AC0-12+AC0-19 18:25:55.201,+ACI-Easily transportable +ACIAIg-canvas+ACIAIg- for art students to take to museums and copy paintings. Easier than transporting an easel+ACI-,cc19 c3 fabric display,120
10846,2018+AC0-12+AC0-19 18:56:49.358,Fabric displays on children's clothing that allows them to portray their favorite cartoon characters on their clothing. ,cc19 c3 fabric display,120
11059,2019+AC0-01+AC0-04 23:39:05.498,Create fabric tablets that come with stands so you can make whatever size tablet that you need. Bigger is always better.,cc19 c3 fabric display,120
10744,2018+AC0-12+AC0-19 15:40:32.742,Artists could use the connector to display a picture on canvas to give them a sense of dimension while they were working.,cc19 c3 fabric display,121
10810,2018+AC0-12+AC0-19 17:39:12.33,+ACI-It could be used on the exterior of a fabric bandage. It could display information about the treatment, the patient, etc.+ACI-,cc19 c3 fabric display,121
10852,2018+AC0-12+AC0-19 19:09:32.998,A fabric display on a purse or wallet that can help you keep track of coupons and shopping lists while grocery shopping. ,cc19 c3 fabric display,121
10659,2018+AC0-12+AC0-19 14:08:04.14,Universal food tape that you can't taste or see but is edible. It would be good for holding burritos and burgers together.,cc19 c3 fabric display,122
10979,2019+AC0-01+AC0-03 15:43:05.263,When doing a presentation for a group of people you could use it to show your powerpoint to audience up close and personal,cc19 c3 fabric display,123
10685,2018+AC0-12+AC0-19 14:22:48.635,+ACI-It would be fun to have curtains that could display decorations for the holidays on them when connected, with moving scenes.+ACI-,cc19 c3 fabric display,124
10851,2018+AC0-12+AC0-19 19:05:23.115,A fabric banner with a fabric display that you could hang at different events and functions and be able to advertise on it. ,cc19 c3 fabric display,124
10884,2019+AC0-01+AC0-03 13:22:07.92,+ACI-In education, the fabric would be an inexpensive way to allow all the children access to technology and could replace books.+ACI-,cc19 c3 fabric display,124
11045,2019+AC0-01+AC0-04 22:57:29.008,Touch screen fabric could be used in clothing worn during artistic dance to create unique patterns tied to scenes of a play.,cc19 c3 fabric display,124
10860,2019+AC0-01+AC0-03 13:14:56.098,A hoodie where the inside of the head part is a display that you can hang over your face for privacy and to watch the screen.,cc19 c3 fabric display,125
10870,2019+AC0-01+AC0-03 13:18:04.916,A coat for your dog that lights up in the middle of the night when it gets up so you don't accidentally kick or trip on them.,cc19 c3 fabric display,125
10722,2018+AC0-12+AC0-19 15:01:02.419,It could be used to display alternative information about something you're watching on tv +AC0- whether it's a documentary or not.,cc19 c3 fabric display,126
10711,2018+AC0-12+AC0-19 14:46:50.515,You could display it on bed linens/comforters.  People would be able to watch videos on their bed or pillows while laying down.,cc19 c3 fabric display,127
10723,2018+AC0-12+AC0-19 15:06:10.18,+ACI-You could have interactive t+AC0-shirts.  For example, you could have a video that plays on your shirt that is activated by touch.  +ACI-,cc19 c3 fabric display,128
10745,2018+AC0-12+AC0-19 15:41:41.736,A tradesman could lay down a piece of cloth on a floor and use the connector to display and replicate an intricate tile pattern.,cc19 c3 fabric display,128
11048,2019+AC0-01+AC0-04 23:03:18.267,+ACI-Touch screen fabric could be used in producing interactive +ACIAIg-mailers+ACIAIg- that have video advertising in place of static advertising.+ACI-,cc19 c3 fabric display,128
10701,2018+AC0-12+AC0-19 14:31:31.313,A shirt that connects and interacts with your phone tablet or computer and displays images texts or videos from it on the fabric,cc19 c3 fabric display,129
10850,2018+AC0-12+AC0-19 19:03:10.872,A fabric display on pants that would allow college students to take notes or display images that would help them with class work.,cc19 c3 fabric display,129
11047,2019+AC0-01+AC0-04 23:00:54.349,Touch screen fabric could be used on cabinets to keep track of current items stocked in that cabinet and maintain shopping lists.,cc19 c3 fabric display,129
11050,2019+AC0-01+AC0-04 23:07:23.147,Touch screen fabric could be used on to create seating covers that the names of people assigned to that seating can be placed on.,cc19 c3 fabric display,129
10663,2018+AC0-12+AC0-19 14:12:59.076,+ACI-It can be used as a baby monitor. When a guardian is away in the bathroom or doing laundry, they can use this to look at the baby.+ACI-,cc19 c3 fabric display,130
10720,2018+AC0-12+AC0-19 14:53:42.834,It could be used to make a really cool fort for kids to watch movies in +AC0- tons of blankets and stuff with a projector for movies.,cc19 c3 fabric display,130
11056,2019+AC0-01+AC0-04 23:32:55.75,Invisible cloth. Have the cloth show what is behind the person that is wearing it so the person wearing it seems to be invisible. ,cc19 c3 fabric display,130
10684,2018+AC0-12+AC0-19 14:21:52.635,+ACI-Instead of displaying actual art pieces in exhibitions, the arts can be displayed on the fabrics to keep the actual art pieces safe.+ACI-,cc19 c3 fabric display,132
11062,2019+AC0-01+AC0-04 23:47:07.388,attach a camera and use them as mirrors that can also show you how to do your hair and makeup and other things needed for a mirror. ,cc19 c3 fabric display,132
10989,2019+AC0-01+AC0-04 20:10:53.965,It can be used in a hospital nursery on baby hats. The hats can have the baby's information so you can easily see what baby you have. ,cc19 c3 fabric display,134
10997,2019+AC0-01+AC0-04 20:20:13.144,make large beach towels with the fabric display on one end.  A small device to deliver content to your towel (or blanket or whatever).,cc19 c3 fabric display,134
11054,2019+AC0-01+AC0-04 23:30:53.443,Carpeting for hospitals and other large buildings that show a map on the ground of where you need to go next to get to certian places.,cc19 c3 fabric display,135
10716,2018+AC0-12+AC0-19 14:49:27.177,The touch screen could be displayed on a kitchen curtain and it could be used for displaying recipes and navigating through them easier.,cc19 c3 fabric display,136
10719,2018+AC0-12+AC0-19 14:51:59.295,It could be used to broadcast alarms/warnings easier since a screen would be unnecessary +AC0- the message can just be displayed somewhere.,cc19 c3 fabric display,136
11049,2019+AC0-01+AC0-04 23:05:44.712,Touch screen fabric could be used in printed books utilizing fabrics to create a more interactive experience with videos on the pages.  ,cc19 c3 fabric display,136
10960,2019+AC0-01+AC0-03 15:00:37.592,Maybe the fabric could be used for military purposes. On demand camouflage once a soldier enters into a new room or outside environment.  ,cc19 c3 fabric display,138
10944,2019+AC0-01+AC0-03 14:51:47.725,This could be used to temporarily change the pattern of decorator fabric items like couches and pillows for seasonal changes and holidays.,cc19 c3 fabric display,138
11055,2019+AC0-01+AC0-04 23:31:28.276,If it is waterproof you can make wraps for cars so people can change the color or design of what there car looks like whenever they want.,cc19 c3 fabric display,138
10742,2018+AC0-12+AC0-19 15:36:32.0,+ACI-Portable fabric displays that are as easy to carry as a handkerchief could be used by travelers is airports or on planes, trains or buses. +ACI-,cc19 c3 fabric display,139
10945,2019+AC0-01+AC0-03 14:52:00.693,+ACI-This fabric would be good for festivals or concerts, people farther back in the crowd or not at the stage could enjoy the show from afar. +ACI-,cc19 c3 fabric display,139
10962,2019+AC0-01+AC0-03 15:02:32.185,you could use this to decorate your house for the holidays by hanging sheets of fabric outside so you can project holiday images or videos.,cc19 c3 fabric display,139
10656,2018+AC0-12+AC0-19 14:01:18.634,Touch sensitive fabric display on a table. You might be able to check things on your table like social media or watch things while you eat.,cc19 c3 fabric display,140
10727,2018+AC0-12+AC0-19 15:12:11.268,You could make a form fitting type of body suit for women and men that could have instructions for pressure points to assist in massaging.  ,cc19 c3 fabric display,140
10864,2019+AC0-01+AC0-03 13:15:59.638,+ACI-A drink holder that keeps track of how much soda, etc. you drink and reminds you every day of your total calories, how fast you're drinking.+ACI-,cc19 c3 fabric display,140
10925,2019+AC0-01+AC0-03 14:39:41.57,It could be used to render oneself invisible by showing a image of the background on your front side. It would be like virtual invisibility.,cc19 c3 fabric display,140
10984,2019+AC0-01+AC0-04 19:56:06.423,In military uniforms to update and track where other troops are or insurgents. It would be somewhere on their arms so you can see it easily.,cc19 c3 fabric display,140
10879,2019+AC0-01+AC0-03 13:20:19.256,+ACI-The inside of a car could be like freemont street in las vegas with a continuous and changing light show for passengers, or even television.+ACI-,cc19 c3 fabric display,140
10904,2019+AC0-01+AC0-03 13:29:19.318,+ACI-In sports the jerseys could have the players name changed when they go to a different team, but I think the sports teams wouldnt want that. +ACI-,cc19 c3 fabric display,140
10990,2019+AC0-01+AC0-04 20:11:54.023,It can be used in different types of clothing for sets of multiple babies. It can display the baby's name so parents don't get them mixed up.,cc19 c3 fabric display,141
10952,2019+AC0-01+AC0-03 14:55:14.222,Student's desks could be covered in the fabric display and instructors could use it to display important information or messages to students. ,cc19 c3 fabric display,142
10996,2019+AC0-01+AC0-04 20:18:05.161,+ACI-Make shirts out of the fabric, people could be paid to wear them with changing advertising+AC0- so some small device in a pocket that delivers ads.+ACI-,cc19 c3 fabric display,143
10756,2018+AC0-12+AC0-19 16:49:57.616,you could have very cheap projector technology that eliminates the need for televisions most of the time and just play movies on a movable cloth,cc19 c3 fabric display,144
10805,2018+AC0-12+AC0-19 17:32:13.453,Banners made with that fabric could be hung in places where people can draw on them +AC0- it could be like a constantly evolving graffiti on a wall.,cc19 c3 fabric display,144
10871,2019+AC0-01+AC0-03 13:18:19.945,+ACI-By the same line of thinking, the stadium seats could give close up views of concerts and performers even if the seats are far from the stage. +ACI-,cc19 c3 fabric display,144
10770,2018+AC0-12+AC0-19 17:05:57.586,a micro mini SD card that auto syncs with the penny sized connector so the user is able to store an unlimited amount of images  to the connector.,cc19 c3 fabric display,145
10889,2019+AC0-01+AC0-03 13:24:09.514,A team of workers could have notes on their back that alert everyone else what they are working on so it's easier to coordinate and stay in sync.,cc19 c3 fabric display,145
10657,2018+AC0-12+AC0-19 14:02:08.512,+ACI-Touch display on a cabinet. When you press it, it turns clear and you can see what's inside. It would also be able to tell you what items you need.+ACI-,cc19 c3 fabric display,148
10818,2018+AC0-12+AC0-19 17:59:38.824,It could be used as a learning device that you wouldn't have to worry about getting messy because it's fabric and when your done you could clean it.,cc19 c3 fabric display,148
10746,2018+AC0-12+AC0-19 15:43:17.55,A fashion designer could project color onto one pattern to see their design in many different colors before committing to buying and cutting material.,cc19 c3 fabric display,150
10983,2019+AC0-01+AC0-04 19:49:51.65,It could be used as a clothing for a toy for a child to teach them body parts. It could be interactive and change as the child progresses in learning.,cc19 c3 fabric display,150
10992,2019+AC0-01+AC0-04 20:13:22.773,It can be put on a bag in a delivery setting. The delivery information can be updated to help the person delivering know where they are delivering to.,cc19 c3 fabric display,150
10927,2019+AC0-01+AC0-03 14:41:26.455,Photo manipulation on an outfit would make things more customizable and fashion companies would be able to spread their style easier by changing a look,cc19 c3 fabric display,152
10675,2018+AC0-12+AC0-19 14:16:29.733,+ACI-The fabric can be on a backpack, so kids can look up resources for learning like instructional videos and highly detailed images like anatomical figures.+ACI-,cc19 c3 fabric display,153
10724,2018+AC0-12+AC0-19 15:08:35.754,You could make touch activated panties and underwear that are fun for adults.  You could make naughty images and sell these underwear in adult toy shops.  ,cc19 c3 fabric display,155
10729,2018+AC0-12+AC0-19 15:15:09.367,+ACI-You could make sturdier smart phones and tablets with this material.  Since it is fabric, it would not crack as easily and it should be more water proof.  +ACI-,cc19 c3 fabric display,155
10942,2019+AC0-01+AC0-03 14:51:01.045,+ACI-Create an interface with the ability to use your clothing to be used as a readable material, possibly read a book on your shirt sleeve instead f an iphone+ACI-,cc19 c3 fabric display,155
10932,2019+AC0-01+AC0-03 14:47:14.165,This could be used by doctors to show an overlay on the person body of what organs and body parts are where when explaining disease and surgery to patients.,cc19 c3 fabric display,156
10890,2019+AC0-01+AC0-03 13:24:38.016,+ACI-Giant televisions are no longer necessary, a piece of fabric could cover a wall for the largest screen possible, and when not in use, be folded and put away.+ACI-,cc19 c3 fabric display,157
10817,2018+AC0-12+AC0-19 17:58:56.042,It could be used for clothes so styles could change when needed. That way shopping would be taken care of and there would be less to worry about and more time.,cc19 c3 fabric display,159
10951,2019+AC0-01+AC0-03 14:55:05.612,+ACI-Touching this +ACIAIg-device+ACIAIg- or +ACIAIg-screen+ACIAIg- will bring up a render on your fabric of choice, letting you use your own hands to feel the fabric for a set amount of time.+ACI-,cc19 c3 fabric display,159
10707,2018+AC0-12+AC0-19 14:35:12.383,+ACI-Pants that use the technology to effectively change colors or patterns as you wish, so you can always change your style and have multiple pairs of pants in one+ACI-,cc19 c3 fabric display,160
10733,2018+AC0-12+AC0-19 15:20:26.563,This fabric could be used in classrooms in the place of a chalkboard or the current smart boards as a light+AC0-weight sturdy screen that is not as easy to break.  ,cc19 c3 fabric display,160
10751,2018+AC0-12+AC0-19 16:48:37.836,+ACI-you could place order for food on a menu itself at a place to eat, the menu could be made of the fabric, and you could touch what you want to eat and select food+ACI-,cc19 c3 fabric display,161
10660,2018+AC0-12+AC0-19 14:09:18.915,+ACI-Standard removable batteries for electric cars that can be charged and replaced. You can just got to any gas station, and a fully charged battery can be replaced.+ACI-,cc19 c3 fabric display,162
10725,2018+AC0-12+AC0-19 15:09:58.229,+ACI-You could make fabric garland for a Christmas tree.  It could be triggered to twinkle, blink, or do all kinds of special effects enhancing the tree's appearance. +ACI-,cc19 c3 fabric display,162
10688,2018+AC0-12+AC0-19 14:24:23.416,The ability to change the color and design of clothing would lessen the need for such a varierty in clothing as less pieces would be required to match with others.,cc19 c3 fabric display,163
10717,2018+AC0-12+AC0-19 14:50:32.287,If someone is injured it could help with training them to increase range of motion with their arms by displaying a touch screen around their articles of clothing.,cc19 c3 fabric display,163
10776,2018+AC0-12+AC0-19 17:11:10.809,Privacy buffering feature which minimizes images and videos when the connector senses another persons presence within in so many feet (that is pre set by the user. ,cc19 c3 fabric display,164
10734,2018+AC0-12+AC0-19 15:21:50.541,+ACI-You could cover shoes, purses, hats, etc. in this fabric and have fun picking videos that can be carried around and displayed.  Teenagers would especially love this. +ACI-,cc19 c3 fabric display,166
10773,2018+AC0-12+AC0-19 17:08:58.037,An online network where the user is able to access all of their media with the touch of a button so they have access to all of their photos from any and all accounts ,cc19 c3 fabric display,166
10806,2018+AC0-12+AC0-19 17:33:25.843,+ACI-Imagine making flexible masks out of that fabric and displaying someone else's face on it. Or anything else, any image could be displayed to express emotions or ideas.+ACI-,cc19 c3 fabric display,167
10808,2018+AC0-12+AC0-19 17:36:33.511,It could be used instead of art on walls. The fact that it would be really easy to change the display would mean you can change the art on your walls whenever you want.,cc19 c3 fabric display,168
11057,2019+AC0-01+AC0-04 23:34:42.408,Hand the cloth on the walls in a frame so that you can change the artwork around your house to whatever you want. It could be paintings of family photos or anything really.,cc19 c3 fabric display,172
10957,2019+AC0-01+AC0-03 14:58:59.506,Taxis and autonomous vehicles could have back seats covered in the fabric display. Customers could use it to keep track of their route and make changes to their destination. ,cc19 c3 fabric display,174
10987,2019+AC0-01+AC0-04 20:04:55.595,It can be used on plain tshirts and come with images that can be chosen on a day to day basis. This will cut down on clutter in wardrobes and can be customized on the individual.,cc19 c3 fabric display,178
11061,2019+AC0-01+AC0-04 23:44:31.75,Life size video calling feature. Have the fabric hanging from a location in a conference room so you can see a life size display of the person on the other end of the phone call.,cc19 c3 fabric display,178
10714,2018+AC0-12+AC0-19 14:48:38.004,It could work like one of those amazon purchase buttons and be displayed in the  laundry room on the ironing board fabric.  People could order new products for laundry through it.,cc19 c3 fabric display,179
10821,2018+AC0-12+AC0-19 18:05:47.368,It could be used as a bag for groceries and you could keep your grocery list on it. That way when you shopped you would have your list and know what is needed so you don't forget.,cc19 c3 fabric display,179
10709,2018+AC0-12+AC0-19 14:36:06.683,+ACI-Clothing with the technology that automatically senses and adapts to the surrounding environment, turning the same color or pattern so that you blend in, like high tech camouflage +ACI-,cc19 c3 fabric display,180
10732,2018+AC0-12+AC0-19 15:18:59.73,You could have this fabric to drape over bushes or the fronts of homes for different holiday decorations.  You could paint a scene yourself or touch it to decide on preset scenes.  ,cc19 c3 fabric display,181
10940,2019+AC0-01+AC0-03 14:50:14.154,Space saving and power saving options. The fabric is thinner and lighter so you could reduce weight on planes and save fuel by replacing electronic screens with the fabric display.,cc19 c3 fabric display,181
10692,2018+AC0-12+AC0-19 14:26:34.468,+ACI-It could be possible to replace smart watches with smart cuffs on clothing to eliminate or mirror the displays that would otherwise be on a watch, lessening the necessity for another item.+ACI-,cc19 c3 fabric display,188
11042,2019+AC0-01+AC0-04 22:53:44.503,Touch screen fabric could be used to create advertising on demand for t+AC0-shirts.  Promoters could select the advertising they want to present and play it as needed to fit their surroundings.,cc19 c3 fabric display,189
10867,2019+AC0-01+AC0-03 13:17:19.704,This could be used on the anti+AC0-theft devices sometimes placed into clothing to show the user how they look when wearing the item. The device would be of course returned at the point of sale.,cc19 c3 fabric display,190
10880,2019+AC0-01+AC0-03 13:20:50.217,+ACI-A cloth wallet that changes color / texture / pattern, keeps track of how much  money you're spending or have, and also has digital pictures of your family, reminders, etc. Like an organizer.+ACI-,cc19 c3 fabric display,191
10824,2018+AC0-12+AC0-19 18:12:06.457,You could make anything easy to put away that way you could have a device that was easy to store and useful. There would be easy access to it and you could use it how you want and when you want.,cc19 c3 fabric display,194
10822,2018+AC0-12+AC0-19 18:07:29.991,It could be used as a cushion that way if you were on the couch a tablet would be there and if you wanted to look something up you it would be there so you could find out what you wanted to know. ,cc19 c3 fabric display,196
10883,2019+AC0-01+AC0-03 13:22:01.334,A mousepad that is also a note tool. You can hold a button on your keyboard and then click on a note on your pad to activate that activity on your computer to get more information / take care of it.,cc19 c3 fabric display,198
10804,2018+AC0-12+AC0-19 17:30:44.6,+ACI-It could be connected to an a tablet or phone or other mobile device where the user would draw +AC0- the drawing could be displayed on the fabric, which could be used for clothing or as a wall decoration.+ACI-,cc19 c3 fabric display,200
10933,2019+AC0-01+AC0-03 14:47:18.845,Making things for newborn babies that showed their mother or the ability to change the picture to mentally stimulate in ways. Interacting with kids could draw their attention to stop crying or outbursts. ,cc19 c3 fabric display,205
10679,2018+AC0-12+AC0-19 14:18:37.588,+ACI-It could be a foldable screen size fabric that people can carry around with them folded in the back of their pants pockets or purse. When they need to look up images or videos, they can pull out the fabric.+ACI-,cc19 c3 fabric display,206
10964,2019+AC0-01+AC0-03 15:03:35.43,+ACI-Putting your own fabric to the display, it will scan it, giving detailed information on what you're wearing. Even then, it will give you information on what else around you is comprised of the same fabrics.+ACI-,cc19 c3 fabric display,206
10807,2018+AC0-12+AC0-19 17:35:30.34,+ACI-You could use this fabric on a panel on the tummy of a plush animal so a child could communicate with it through images and simple words. It could teach the child concepts, or simply have conversations with him/her.+ACI-,cc19 c3 fabric display,215
10998,2019+AC0-01+AC0-04 20:22:16.16,+ACI-some sort of device that can precisely and quickly render all the textures/colors of the surroundings and transmit that to the fabric display which could entirely cover someone, rendering them effectively invisible.+ACI-,cc19 c3 fabric display,215
10662,2018+AC0-12+AC0-19 14:10:59.553,The fabric display could be made into a shirt for people that struggle or are in danger of heart attacks. Maybe there could be a button you can press and the shirt shows a screen that tells people what the heartrate is.,cc19 c3 fabric display,220
10815,2018+AC0-12+AC0-19 17:55:36.485,It could be used in the kitchen to display recipes on a kitchen towel. That way they would be there for you whenever you needed them and you wouldn't have to worry about them not being their when you needed to make something.,cc19 c3 fabric display,225
10816,2018+AC0-12+AC0-19 17:57:47.919,You could use them do display movies in places where tv just wasn't there. You could select what you wanted to see and it would show it for you. It would have a good selection it could be streaming so there isn't any memory. ,cc19 c3 fabric display,225
10721,2018+AC0-12+AC0-19 14:54:36.597,Could be used as a tool for kids entertainment in those little playhouses they have in museums +AC0- you crawl through a tunnel into a bigger room where there is a projector displaying an interesting fact or show about an exhibit.,cc19 c3 fabric display,226
10811,2018+AC0-12+AC0-19 17:41:04.418,+ACI-Used to make a garment, it would enable the user to change the print on the garment as often as desired. One would not need to buy as many shirts for example, since the color and print on the shirt could change from day to day.+ACI-,cc19 c3 fabric display,227
11001,2019+AC0-01+AC0-04 20:30:45.029,+ACI-For hotels+AC0- guests could customize their rooms if this fabric was used to, say, cover the walls.  Guests could change the color of the room, make the walls videos, whatever they wanted.  Hotels could have templates to choose from.+ACI-,cc19 c3 fabric display,230
10820,2018+AC0-12+AC0-19 18:03:44.76,It could be used as a device that is easy to keep with you and could help you with your day to day stuff. If you forgot something it could remind you. or if you needed help or directions it could be used so you could get advice you need.,cc19 c3 fabric display,237
10819,2018+AC0-12+AC0-19 18:01:45.26,It could be used as a covering for a sofa. It could change patterns and it would create patterns however you wanted. It could suggest patterns and if you liked them you could select that. If not you would just tell it the pattern you wanted. ,cc19 c3 fabric display,242
10823,2018+AC0-12+AC0-19 18:10:05.887,You could use it as a table cloth. When you eat dinner you could play games on it. Learn new things. Watch discussions on subjects. That way dinner would be funner. When it got dirty you could just clean it because it's made of fabric and easy to clean. ,cc19 c3 fabric display,254
10825,2018+AC0-12+AC0-19 18:14:30.846,You could just have a cloth you could put on your closet door. That way for those who like to stay organized could keep there wardrobe organized and know what they are going to wear for the day or week and it would be convenient because it's not in the way.,cc19 c3 fabric display,257
10947,2019+AC0-01+AC0-03 14:53:11.831,+ACI-The kind of thing that can do this, is something like a tablet that scans the fabrics then bringing them up upon a screen detailing what can be made through them. Giving a brief assessment of how much you will be needing for a certain item you want to make.+ACI-,cc19 c3 fabric display,257
10726,2018+AC0-12+AC0-19 15:11:06.439,You could make fabric window blinds with a picture on the outside that could be activated remotely when you are not at home.  It could make it appear that the TV is on or that there are people in the room.  This could also be the inside of curtains and not necessarily blinds.  ,cc19 c3 fabric display,278
10813,2018+AC0-12+AC0-19 17:43:13.029,+ACI-It could be used instead of paper +AC0- it would be more resistant, one could crumple it or fold it in a tiny square many times without damaging it. So you could have books or magazines that could be kept and carried around, folded away etc. and updated with new information, articles etc.+ACI-,cc19 c3 fabric display,285
10730,2018+AC0-12+AC0-19 15:16:36.063,+ACI-You could cover a wall in a room with this fabric for an interactive mural that displays different scenes.  The advantage of this over a full wall+AC0-sized screen is that it should be cheaper, and when the display is not in use, it could just look like normal wallpaper rather than as a screen that is turned off. +ACI-,cc19 c3 fabric display,311
10695,2018+AC0-12+AC0-19 14:28:44.938,+ACI-Similarly, replacing the armband playbook on a quarterback's arm with a smart technology would make so much information display on a little item much easier. A coach could also make playcalls digitally through the armband for the quarterback's viewing as well. This could be tailored to other sports with setplays as well.+ACI-,cc19 c3 fabric display,322
